scientificName	nuccoreAcc	taxid
Acinetobacter venetianus	DQ278486	52133
Acinetobacter baumannii	KP890934	470
Acinetobacter baumannii	CP042559	470
Acinetobacter radioresistens	AP019744	40216
Acinetobacter lwoffii	CP032119	28090
Acinetobacter sp. WCHAc010034	CP032274	1879049
Acinetobacter wuhouensis	CP031710	1879050
Acinetobacter johnsonii	CP022301	40214
Acinetobacter pittii	CP033527	48296
Nocardia sp. C-14-1	DQ140180	312532
Rhodococcus aetherivorans	DQ629589	191292
Neisseria lactamica	DQ229163	486
Neisseria lactamica	DQ227327	486
Neisseria meningitidis	NC_004758	487
Lactobacillus plantarum	CP032360	1590
Lactobacillus plantarum	CP035146	1590
Lactobacillus plantarum	CP023175	1590
Lactobacillus plantarum	CP035159	1590
Candidatus Azobacteroides pseudotrichonymphae	AP010660	511435
Sphingobium baderi	CP013266	1332080
Sphingomonas sp. AAP5	CP037914	1523415
Geobacter metallireducens	CP000149	28232
Pseudoalteromonas sp. 643A	EU636993	336179
Psychrobacter sp. DAB_AL60	JQ245703	1028419
Psychrobacter sp. DAB_AL43B	JQ348844	1028416
Methylobacterium sp. AMS5	CP006994	925818
Methylorubrum populi	AP014814	223967
Campylobacter cuniculorum	CP020868	374106
Campylobacter sp. RM12175	CP018795	1660076
Nonomuraea gerenzanensis	LT559121	93944
Tsukamurella tyrosinosolvens	LR134468	57704
Xanthomonas phaseoli	CP020970	1985254
Xanthomonas citri	CP023158	346
Lactobacillus brevis	CP019741	1580
Lactobacillus brevis	AP012176	1580
Lactobacillus brevis	AP012173	1580
Bacillus megaterium	CP009917	1404
Pseudodesulfovibrio profundus	LT907977	57320
Sedimentitalea sp. W43	CP033220	2483033
Celeribacter manganoxidans	CP021408	1411902
Litoreibacter sp. LN3S51	CP042263	2599296
Sedimentitalea sp. W43	CP033223	2483033
Acinetobacter lwoffii	CP032113	28090
Acinetobacter schindleri	CP030756	108981
Acinetobacter lwoffii	KX426230	28090
Acinetobacter schindleri	CP015619	108981
Acinetobacter sp. FDAARGOS_493	CP033859	2420300
Acinetobacter wuhouensis	CP033123	1879050
Pseudomonas aeruginosa	AY257538	287
Pseudomonas aeruginosa	CP030914	287
Pseudomonas aeruginosa	HM560971	287
Lactobacillus reuteri	CP030091	1598
Lactobacillus curvatus	CP031008	28038
Clostridium botulinum	CP013295	1491
Clostridium botulinum	CP013844	1491
Bacteroides fragilis	KJ830769	817
Bacteroides uniformis	AP019727	820
Yersinia pestis	AF152923	632
Caldicellulosiruptor bescii	CP001394	31899
Desulfocapsa sulfexigens	CP003986	65555
Pasteurella multocida	CP020349	747
Pasteurella multocida	CP020348	747
Pasteurella multocida	CP020346	747
Enterobacter ludwigii	CP017280	299767
Kosakonia cowanii	CP019447	208223
Natranaerobius thermophilus	CP001035	375929
Psychrobacter sp. P2G3	CP012530	1699622
Psychrobacter sp. P11G5	CP012534	1699624
Psychrobacter sp. YP14	CP029792	2203895
Psychrobacter cryohalolentis	CP000324	330922
Psychrobacter sp. YP14	CP029790	2203895
Paracoccus yeei	CP031081	147645
Paracoccus yeei	CP024425	147645
Paracoccus yeei	CP020447	147645
Arthrobacter sp.	MH067972	1667
Arthrobacter dokdonellae	CP029643	2211210
Paracoccus yeei	CP044082	147645
Paracoccus contaminans	CP020613	1945662
Yersinia ruckeri	LN681229	29486
Pectobacterium atrosepticum	CP009126	29471
Pandoraea faecigallinarum	CP011809	656179
Pandoraea faecigallinarum	CP011808	656179
Pandoraea oxalativorans	CP011519	573737
Pandoraea vervacti	CP010898	656178
Pandoraea oxalativorans	CP011520	573737
Streptobacillus moniliformis	CP001780	34105
Nitrosospira multiformis	CP000106	1231
Pseudomonas mendocina	MK671726	300
Pseudomonas aeruginosa	LN809998	287
Pseudomonas sp.	MK376351	306
Sebaldella termitidis	CP001740	826
Myroides odoratimimus	CP037428	76832
Vibrio sp. THAF100	CP045352	2587862
Leptospira interrogans	CP020413	173
Arthrobacter sp. Rue61a	CP003205	1118963
Pseudonocardia dioxanivorans	CP002598	240495
Planktothrix agardhii	AP017995	1160
Planktothrix agardhii	AP017994	1160
Rhodococcus	CP040721	1661425
Rhodococcus	CP018064	1661425
Rhodococcus pyridinivorans	CP040720	103816
Borrelia miyamotoi	CP044672	47466
Borrelia crocidurae	CP003465	29520
Streptomyces sp. Y27	GU226194	701045
Streptomyces sp. SM17	CP029340	565560
Ralstonia solanacearum	FP885890	305
Borrelia crocidurae	CP003432	29520
Borrelia crocidurae	CP003440	29520
Methylocystis rosea	CP034088	173366
Methylocystis rosea	CP034087	173366
Rhodococcus opacus	CP003956	37919
Rhodococcus opacus	CP003954	37919
Paenibacillus xylanexedens	CP018621	528191
Paenibacillus crassostreae	CP017773	1763538
Paracoccus kondratievae	KP294352	135740
Rhodovulum sp. P5	CP015041	1564506
Calothrix parasitica	AP018231	1973486
Calothrix parasitica	AP018230	1973486
Calothrix parasitica	AP018229	1973486
Calothrix parasitica	AP018228	1973486
Yersinia ruckeri	CP025802	29486
Yersinia hibernica	CP032488	2339259
Borrelia crocidurae	CP003456	29520
Bacillus velezensis	CP037420	492670
Paracoccus yeei	CP024423	147645
Paracoccus yeei	CP044080	147645
Paracoccus yeei	CP031082	147645
Rhodobacteraceae bacterium	CP031593	1904441
Streptomyces sp. EN27	AF533985	211464
Paracoccus sp. Arc7-R13	CP034811	2500532
Paracoccus sp. 2251	CP040764	2560053
Paracoccus sp. 2251	CP040758	2560053
Fusobacterium hwasookii	CP013335	1583098
Fusobacterium nucleatum	CP007066	851
Komagataeibacter saccharivorans	CP036405	265959
Anoxybacillus amylolyticus	CP015440	294699
Anoxybacillus amylolyticus	CP015439	294699
Flavobacterium sp. KP1	AB007196	932218
Stenotrophomonas rhizophila	CP031731	216778
Pseudomonas syringae	CP045800	317
Clostridium tyrobutyricum	CP014171	1519
Candidatus Hoaglandella endobia	LN999837	1778263
Candidatus Doolittlea endobia	LN999834	1778262
Acinetobacter nosocomialis	CP033552	106654
Acinetobacter baumannii	CP040044	470
Acinetobacter baumannii	CP038503	470
Nitrosomonas sp. AL212	CP002554	153948
Nitrosomonas sp. AL212	CP002553	153948
Synechocystis sp. PCC 6803	CP003272	1148
Runella sp. HYN0085	CP030855	2259595
Runella sp. HYN0085	CP030854	2259595
Runella sp. HYN0085	CP030851	2259595
Paracoccus aestuarii	JQ796370	453842
Paracoccus aestuarii	JQ066766	453842
Desulfobacterium autotrophicum	CP001088	2296
Bacillus thuringiensis	CP015359	1428
Bacillus thuringiensis	CP015358	1428
Bacillus thuringiensis	CP005936	1428
Bacillus thuringiensis	CP032613	1428
Bacillus mycoides	CP031074	1405
Carnobacterium maltaromaticum	LN846932	2751
Carnobacterium maltaromaticum	CP016845	2751
Aeromonas hydrophila	KC525245	644
[Haemophilus] ducreyi	AY434675	730
Acinetobacter lwoffii	KX426231	28090
Acinetobacter schindleri	CP015620	108981
Acinetobacter lwoffii	KX426228	28090
Streptomyces sp. F2	KF652071	317660
Streptomyces sp. FR1	JQ606827	349971
Rhizobium sp. NXC24	CP024312	2048897
Rhizobium gallicum	CP017102	56730
Rhodococcus hoagii	CP027794	43767
Tsukamurella tyrosinosolvens	LR134454	57704
Bacillus thuringiensis	DQ364061	1428
Acetobacter pasteurianus	NC_010177	438
Enterococcus faecium	CP034950	1352
Leuconostoc mesenteroides	CP012010	1245
Clostridium botulinum	CP001082	1491
Parageobacillus thermoglucosidasius	CP002837	634956
Anoxybacillus flavithermus	CP021839	33934
Streptomyces sp. 14R-10	KF501372	1442159
Hymenobacter swuensis	CP007144	1446467
Vibrio parahaemolyticus	CP011408	670
Vibrio coralliilyticus	CP016558	190893
Paracoccus marcusii	JQ796371	59779
Escherichia coli	CP022159	562
Escherichia coli	KM107845	562
Enterobacter roggenkampii	CP033801	1812935
Escherichia coli	CP033380	562
Tomato big bud phytoplasma	DQ119297	35770
Candidatus Phytoplasma	AY270152	33926
Rhodothermus marinus	NC_001755	29549
Candidatus Hamiltonella defensa	CP021668	138072
Bacillus sp. S3	CP039728	486398
Pseudomonas aeruginosa	CP018048	287
Pseudomonas fluorescens	LN713926	294
Acidiphilium cryptum	CP000692	524
Acidiphilium cryptum	CP000693	524
Leisingera	CP035419	191028
Leisingera aquaemixtae	CP041164	1396826
Leisingera methylohalidivorans	CP006775	133924
Roseovarius sp. THAF8	CP045412	2587846
Roseovarius sp. THAF9	CP045406	2587847
Pelagibaca abyssi	CP015091	1250539
Rhodococcus opacus	CP003951	37919
Deinococcus sp. NW-56	CP026519	2080419
Acidipropionibacterium	AB007909	1912215
Rhodococcus ruber	CP038032	1830
Pseudomonas putida	CP003589	303
Pseudomonas aeruginosa	CP011370	287
Pseudomonas aeruginosa	LT969521	287
Acaryochloris marina	CP000846	155978
Enterococcus wangshanyuanii	CP021877	2005703
Enterococcus wangshanyuanii	CP021875	2005703
Enterococcus wangshanyuanii	CP021876	2005703
Enterococcus wangshanyuanii	CP021878	2005703
Nostoc linckia	AP018226	92942
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	CP026683	1261031
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	CP026691	1261031
Borrelia crocidurae	CP003460	29520
Borrelia crocidurae	CP003459	29520
Borrelia crocidurae	CP003455	29520
Yersinia pestis	CP045162	632
Acinetobacter sp. M131	JX101639	1280052
Acinetobacter johnsonii	CP022302	40214
Deinococcus proteolyticus	CP002537	55148
Deinococcus ficus	CP021083	317577
Paenibacillus	CP020864	44249
Candidatus Enterovibrio luxaltus	CP020662	1927128
Candidatus Enterovibrio luxaltus	CP020661	1927128
Rahnella sp. WMR121	FN429028	657338
Enterobacter asburiae	CP011866	61645
Geminocystis sp. NIES-3709	AP014823	1617448
Geminocystis sp. NIES-3709	AP014822	1617448
Rhodothermus marinus	CP003031	29549
Tessaracoccus flavescens	CP019608	399497
Streptomyces rimosus	CP025552	1927
Agrobacterium tumefaciens	CP042276	358
Aquitalea sp. USM4	CP029540	1590041
Lawsonia intracellularis	AM180255	29546
Mycoplasma	JX294731	2093
Mycoplasma	JX294735	2093
Mycoplasma cottewii	JX294733	51364
Mycoplasma capricolum	JX294736	2095
Aliivibrio wodanis	LR721752	80852
Aliivibrio wodanis	LR721753	80852
Glutamicibacter arilaitensis	FQ311476	256701
Glutamicibacter halophytocola	CP012751	1933880
Arthrobacter sp.	MH067968	1667
Ochrobactrum anthropi	CP000763	529
Leptolyngbya sp. NIES-3755	AP017311	1752064
Leptolyngbya sp. NIES-3755	AP017309	1752064
Octadecabacter sp. SW4	CP042821	2602067
Sulfitobacter sp. SK012	CP025807	1389005
Sinorhizobium fredii	CP003564	380
Sinorhizobium fredii	CP003566	380
Mycobacterium	JF699753	1763
Tsukamurella tyrosinosolvens	LR134469	57704
Cryobacterium arcticum	CP016284	670052
Pseudonocardia autotrophica	AP018921	2074
Bifidobacterium choerinum	CP018045	35760
Glutamicibacter sp. ZJUTW	CP043625	1155384
Synechocystis	AP004312	1142
Pasteurella multocida	CP020404	747
Acinetobacter johnsonii	CP022300	40214
Lactobacillus reuteri	CP006015	1598
Lactobacillus reuteri	CP002845	1598
Cutibacterium acnes	LC473083	1747
Rhodobacteraceae bacterium SH-1	CP043623	2605946
Tabrizicola sp. K13M18	CP034332	2494374
Lactobacillus delbrueckii	CP018612	1584
Lactobacillus delbrueckii	CP018613	1584
Vibrio cincinnatiensis	HQ324782	675
Vibrio parahaemolyticus	AP000581	670
Tsukamurella tyrosinosolvens	LR134458	57704
Tsukamurella tyrosinosolvens	LR134470	57704
Pseudoalteromonas sp. PS1M3	AB022096	87791
Acidovorax carolinensis	CP021368	553814
Acidovorax sp. T1	CP021649	1858609
Ralstonia pickettii	JQ436722	329
Thauera sp. K11	CP023440	2005884
Thermovirga lienii	CP003097	336261
Tistrella mobilis	CP003240	171437
Rhodobacter sphaeroides	CP031752	1063
Rhodobacter sp. CZR27	CP023550	2033869
Litoreibacter sp. LN3S51	CP042264	2599296
Geminocystis sp. NIES-3708	AP014817	1615909
Geminocystis sp. NIES-3708	AP014816	1615909
Geminocystis sp. NIES-3709	AP014828	1617448
Synechococcus	KT751091	1129
Methylomonas sp. DH-1	CP014361	1727196
Methylomonas koyamae	CP023670	702114
Planctomyces sp. SH-PL62	CP011274	1636152
Paludisphaera borealis	CP019083	1387353
Gallibacterium anatis	CP002668	750
Nissabacter sp. SGAir0207	CP028042	2126321
Pantoea stewartii	CP017592	66269
Thermus thermophilus	AB677526	274
Thermus thermophilus	CP003254	274
Thermus thermophilus	LR027519	274
Thermus aquaticus	CP010825	271
Thermus aquaticus	CP020572	271
Thermus aquaticus	CP010826	271
Staphylococcus aureus	GQ900400	1280
Pseudanabaena sp. ABRG5-3	AP017561	685565
Pseudanabaena sp. ABRG5-3	AP017565	685565
Pseudanabaena sp. ABRG5-3	AP017562	685565
Psychrobacter sp. DAB_AL32B	JQ245699	1028414
Enterobacterales	AY543072	91347
Enterobacterales	DQ659147	91347
Streptomyces reticuli	LN997845	1926
Streptomyces sp. RLB3-6	CP041601	2594457
Cutibacterium acnes	CP003294	1747
Propionibacterium sp. oral taxon 193	CP017041	671223
Bacillus thuringiensis	CP019231	1428
Bacillus cereus	CP012486	1396
Bacillus cereus	CP001749	1396
Bacillus	CP024778	55087
Bacillus thuringiensis	CP017575	1428
Methylobacterium radiotolerans	CP001006	31998
Methylobacterium phyllosphaerae	CP015370	418223
Methylobacterium oryzae	JX627581	334852
Amycolatopsis sp. AA4	CP024895	1896961
Amycolatopsis sp. AA4	CP024896	1896961
Gordonia sp. KTR9	CP002909	337191
Gordonia sp. YC-JH1	CP025436	2059875
Pseudarthrobacter sp. NIBRBAC000502770	CP041197	2590785
Arthrobacter sp. 68b	KJ410765	311808
Arthrobacter sp. U41	CP015734	1849032
Arthrobacter sp. U41	CP015733	1849032
Arthrobacter sp. Hiyo8	AP014720	1588023
Ruminococcus albus	CP002406	1264
Caulobacter sp. K31	CP000929	366602
Caulobacter sp. FWC26	CP033873	69665
Caulobacter henricii	CP013003	69395
Bifidobacterium breve	DQ497626	1685
Clostridioides difficile	AY350745	1496
Arcobacter butzleri	EU707943	28197
Kocuria palustris	LC201957	71999
Kocuria palustris	LC201956	71999
Azospirillum brasilense	CP032328	192
Azospirillum brasilense	CP032336	192
Enterobacter hormaechei	CP043854	158836
Enterobacter sp. E76	CP042502	2596949
Klebsiella oxytoca	CP026273	571
Deinococcus actinosclerus	CP029775	1768108
Deinococcus actinosclerus	CP029778	1768108
Staphylococcus aureus	CP042159	1280
Staphylococcus aureus	CP042109	1280
Lawsonia intracellularis	AM180254	29546
Legionella adelaidensis	LR134429	45056
Pseudomonas sp. S-47	AY951984	115714
Pseudomonas stutzeri	CP003074	316
Pseudomonas oleovorans	LR130780	301
Bifidobacterium pseudolongum	DQ103758	1694
Staphylococcus aureus	CP042012	1280
Staphylococcus aureus	CP042130	1280
Candidatus Azobacteroides pseudotrichonymphae	AP017917	511435
Candidatus Azobacteroides pseudotrichonymphae	AP017916	511435
Enterococcus faecium	CP042835	1352
Streptomyces collinus	CP006260	42684
Bifidobacterium pseudocatenulatum	AF359574	28026
Oscillatoria nigro-viridis	CP003617	482564
Oscillatoria nigro-viridis	CP003615	482564
Oscillatoria nigro-viridis	CP003616	482564
Rhodococcus jostii	CP000434	132919
Rhodococcus opacus	CP003957	37919
Rhodococcus sp. S2-17	CP021356	1990687
Rhodococcus opacus	AP011120	37919
Rhodococcus sp. YL-1	CP017302	1045808
Runella slithyformis	CP002862	106
Oceanimonas sp. GK1	CP003172	511062
Salmonella enterica	CP030229	28901
Salmonella enterica	LN890526	28901
Acinetobacter pittii	CP033522	48296
Acinetobacter radioresistens	AP019748	40216
Nitrosospira multiformis	CP000104	1231
Gottschalkia acidurici	CP003327	1556
Corynebacterium glutamicum	AB525231	1718
Corynebacterium glutamicum	AY172687	1718
Corynebacterium glutamicum	CP010452	1718
Corynebacterium marinum	CP007791	349751
Borrelia hermsii	CP015334	140
Borrelia hermsii	CP014829	140
Pseudoalteromonas arctica	CP011027	394751
Pseudoalteromonas agarivorans	CP033067	176102
Pseudoalteromonas nigrifaciens	CP011038	28109
Leptospirillum ferrooxidans	AY941099	180
Leptospirillum ferrooxidans	AY941098	180
Pseudomonas sp. TMW 2.1634	CP016850	1886807
Pseudomonas fragi	CP021133	296
Ochrobactrum anthropi	DQ979387	529
Acinetobacter baumannii	CP039342	470
Streptomyces autolyticus	CP019460	75293
Mycobacterium avium	CP009405	1764
Lactobacillus brevis	CP015341	1580
Lactobacillus plantarum	CP012653	1590
Lactobacillus plantarum	CP025589	1590
Novosphingobium pentaromativorans	CP009293	205844
Sphingobium sp. YG1	AP018521	2082188
Kocuria turfanensis	CP014483	388357
Kocuria turfanensis	CP014484	388357
Arthrobacter sp. MN05-02	AP018698	1571833
Variovorax	KT900037	34072
Variovorax	KT900040	34072
Calothrix sp. NIES-4101	AP018275	2005461
Calothrix sp. NIES-4101	AP018278	2005461
Cnuibacter physcomitrellae	CP020717	1619308
Humibacter sp. BT305	CP031193	2282656
Cnuibacter physcomitrellae	CP020716	1619308
Synechococcus sp. PCC 7002	CP000954	32049
Azospirillum brasilense	CP032337	192
Hydrogenophilus thermoluteolus	AP018559	297
Staphylococcus pasteuri	CP017464	45972
Staphylococcus pasteuri	CP031281	45972
Staphylococcus warneri	CP031267	1292
Staphylococcus warneri	CP031270	1292
Zymomonas mobilis	CP002856	542
Plautia stali symbiont	AP012553	891974
Cronobacter sakazakii	CP045780	28141
Chondrocystis sp. NIES-4102	AP018287	2005460
Chondrocystis sp. NIES-4102	AP018285	2005460
Clostridium botulinum	CP014147	1491
Clostridium botulinum	CP014173	1491
Clostridium botulinum	CP014218	1491
Clostridium botulinum	CP013848	1491
Desulfosarcina ovata	AP021877	83564
Desulfobacter hydrogenophilus	CP036315	2291
Polaromonas sp. W9N	MG869627	1840323
Polaromonas sp. H8N	MG869621	1840297
Microcoleus sp. PCC 7113	CP003633	1173027
Staphylococcus haemolyticus	AP006719	1283
Staphylococcus epidermidis	CP009047	1282
Staphylococcus simulans	CP023496	1286
Stanieria cyanosphaera	CP003654	102116
Stanieria sp. NIES-3757	AP017376	1807358
Streptomyces sp. S1D4-20	CP041608	2594462
Azospirillum sp. M2T2B2	CP029836	682998
Moraxella ovis	CP011159	29433
Moraxella catarrhalis	CP018060	480
Roseobacter litoralis	CP002624	42443
Tateyamaria omphalii	CP019315	299262
Thalassococcus sp. S3	CP022304	2017482
Vibrio parahaemolyticus	GQ131302	670
Pontibacter sp. SGAir0037	CP028093	2571030
Pontibacter actiniarum	CP021236	323450
Deinococcus gobiensis	CP002195	502394
Mycoplasma yeatsii	EU429323	51365
Microbacterium chocolatum	CP015811	84292
Microbacterium chocolatum	CP015813	84292
Escherichia coli	K00826	562
Enterobacter soli	CP003027	885040
Kosakonia cowanii	CP019446	208223
Vibrio alginolyticus	GQ395338	663
Vibrio sp. 41	AF149757	65384
Clostridium sp. MCF-1	NC_001772	48257
Thiolapillus brandeum	AP012274	1076588
Thiolapillus brandeum	AP012275	1076588
Chroococcidiopsis thermalis	CP003599	54299
Rhodobacteraceae bacterium QY30	CP023455	2033435
Paraoceanicella profunda	CP040820	2579971
Sagittula sp. P11	CP021914	2009329
Marinovum algicola	CP010859	42444
Bacillaceae bacterium JMAK1	JX406743	1028381
Ralstonia solanacearum	AB015669	305
Magnetospirillum sp. XM-1	LN997849	1663591
Sagittula sp. P11	CP021918	2009329
Leptospira biflexa	CP000779	172
Vibrio scophthalmi	CP016309	45658
Vibrio scophthalmi	CP016416	45658
Vibrio sp. 04Ya108	LC081338	864336
Photobacterium damselae	CP018299	38293
Escherichia coli	CP019906	562
Plesiomonas shigelloides	CP027853	703
Pantoea sp. At-9b	CP002436	592316
Acinetobacter	CP033863	469
Staphylococcus aureus	FN806792	1280
Clostridium perfringens	CP019571	1502
Micrococcus sp. V7	KF577591	404582
Geminocystis sp. NIES-3709	AP014832	1617448
Fischerella sp. NIES-3754	AP017307	1752063
Deinococcus wulumuqiensis	CP031161	980427
Deinococcus wulumuqiensis	CP031160	980427
Shewanella sp. MR-7	CP000445	60481
Shewanella xiamenensis	KT389472	332186
Shewanella bicestrii	CP022360	2018305
Cylindrospermum sp. A1345	EF221636	380087
Aliivibrio fischeri	JQ031550	668
Aliivibrio salmonicida	FM178381	40269
Yersinia ruckeri	CP032236	29486
Yersinia ruckeri	LN681230	29486
Yersinia similis	CP007231	367190
Sinorhizobium fredii	CP003569	380
Sinorhizobium fredii	CP003565	380
Burkholderia sp. YI23	CP003092	1097668
Burkholderia sp. KK1	CP016003	1855726
Citrobacter freundii	JQ996148	546
Verrucosispora maris	CP002639	1003110
Bacteria	AF144733	2
Bacteria	NC_003526	2
Lactobacillus fermentum	CP034100	1613
Lactobacillus fermentum	AP017974	1613
Lactobacillus fermentum	CP033373	1613
Calothrix sp. NIES-2100	AP018179	1954172
